mat1,mat2
93116.3333333333,94
93116.6666666667,94
93117,94
93117.3333333333,94
93117.6666666667,94
93118,94
93118.3333333333,94
93118.6666666667,94
93119,94
93119.3333333333,94
93119.6666666667,94
93120,94
93120.3333333333,94
93120.6666666667,94
93121,94
93121.3333333333,94
93121.6666666667,94
93122,94
93122.3333333333,94
93122.6666666667,94
93123,94
93123.3333333333,94
93123.6666666667,94
93124,93
93124.3333333333,93
93124.6666666667,93
93125,93
93125.3333333333,93
93125.6666666667,93
93126,93
93126.3333333333,93
93126.6666666667,93
93127,93
93127.3333333333,93
93127.6666666667,93
93128,93
93128.3333333333,93
93128.6666666667,92
93129,92
93129.3333333333,92
93129.6666666667,92
93130,93
93130.3333333333,93
93130.6666666667,93
93131,93
93131.3333333333,93
93131.6666666667,93
93132,93
93132.3333333333,93
93132.6666666667,93
93133,93
93133.3333333333,93
93133.6666666667,93
93134,93
93134.3333333333,93
93134.6666666667,93
93135,93
93135.3333333333,93
93135.6666666667,93
93136,93
93136.3333333333,93
93136.6666666667,93
93137,93
93137.3333333333,93
93137.6666666667,93
93138,93
93138.3333333333,94
93138.6666666667,94
93139,94
93139.3333333333,94
93139.6666666667,94
93140,94
93140.3333333333,94
93140.6666666667,94
93141,94
93141.3333333333,94
93141.6666666667,94
93142,94
93142.3333333333,94
93142.6666666667,94
93143,94
93143.3333333333,94
93143.6666666667,94
93144,94
93144.3333333333,94
93144.6666666667,94
93145,94
93145.3333333333,94
93145.6666666667,94
93146,94
93146.3333333333,94
93146.6666666667,94
93147,94
93147.3333333333,94
93147.6666666667,94
93148,94
93148.3333333333,94
93148.6666666667,93
93149,93
93149.3333333333,93
93149.6666666667,93
93150,93
93150.3333333333,93
93150.6666666667,93
93151,93
93151.3333333333,93
93151.6666666667,93
93152,93
93152.3333333333,93
93152.6666666667,93
93153,93
93153.3333333333,93
93153.6666666667,93
93154,93
93154.3333333333,93
93154.6666666667,93
93155,93
93155.3333333333,92
93155.6666666667,92
93156,92
93156.3333333333,92
93156.6666666667,92
93157,92
93157.3333333333,92
93157.6666666667,92
93158,92
93158.3333333333,92
93158.6666666667,92
93159,92
93159.3333333333,92
93159.6666666667,92
93160,92
93160.3333333333,92
93160.6666666667,92
93161,92
93161.3333333333,92
93161.6666666667,92
93162,92
93162.3333333333,92
93162.6666666667,92
93163,92
93163.3333333333,92
93163.6666666667,92
93164,92
93164.3333333333,92
93164.6666666667,92
93165,92
93165.3333333333,92
93165.6666666667,92
93166,92
93166.3333333333,92
93166.6666666667,92
93167,92
93167.3333333333,92
93167.6666666667,92
93168,92
93168.3333333333,92
93168.6666666667,92
93169,92
93169.3333333333,92
93169.6666666667,92
93170,92
93170.3333333333,92
93170.6666666667,92
93171,92
93171.3333333333,92
93171.6666666667,92
93172,92
93172.3333333333,93
93172.6666666667,93
93173,93
93173.3333333333,93
93173.6666666667,93
93174,93
93174.3333333333,93
93174.6666666667,93
93175,93
93175.3333333333,93
93175.6666666667,93
93176,93
93176.3333333333,93
93176.6666666667,93
93177,94
93177.3333333333,94
93177.6666666667,94
93178,94
93178.3333333333,94
93178.6666666667,94
93179,94
93179.3333333333,94
93179.6666666667,94
93180,94
93180.3333333333,94
93180.6666666667,94
93181,94
93181.3333333333,94
93181.6666666667,94
93182,94
93182.3333333333,94
93182.6666666667,94
93183,94
93183.3333333333,94
93183.6666666667,94
93184,94
93184.3333333333,94
93184.6666666667,94
93185,94
93185.3333333333,94
93185.6666666667,94
93186,94
93186.3333333333,94
93186.6666666667,94
93187,94
93187.3333333333,94
93187.6666666667,94
93188,94
93188.3333333333,94
93188.6666666667,94
93189,94
93189.3333333333,94
93189.6666666667,94
93190,94
93190.3333333333,93
93190.6666666667,93
93191,93
93191.3333333333,93
93191.6666666667,93
93192,93
93192.3333333333,93
93192.6666666667,93
93193,93
93193.3333333333,93
93193.6666666667,93
93194,93
93194.3333333333,93
93194.6666666667,93
93195,93
93195.3333333333,93
93195.6666666667,93
93196,93
93196.3333333333,93
93196.6666666667,93
93197,93
93197.3333333333,93
93197.6666666667,93
93198,93
93198.3333333333,93
93198.6666666667,92
93199,92
93199.3333333333,92
93199.6666666667,92
93200,92
93200.3333333333,92
93200.6666666667,92
93201,92
93201.3333333333,92
93201.6666666667,92
93202,92
93202.3333333333,92
93202.6666666667,92
93203,92
93203.3333333333,92
93203.6666666667,92
93204,92
93204.3333333333,92
93204.6666666667,91
93205,91
93205.3333333333,91
93205.6666666667,91
93206,91
93206.3333333333,91
93206.6666666667,91
93207,91
93207.3333333333,91
93207.6666666667,91
93208,91
93208.3333333333,92
93208.6666666667,92
93209,92
93209.3333333333,92
93209.6666666667,92
93210,92
93210.3333333333,92
93210.6666666667,92
93211,92
93211.3333333333,92
93211.6666666667,92
93212,92
93212.3333333333,92
93212.6666666667,92
93213,92
93213.3333333333,92
93213.6666666667,92
93214,92
93214.3333333333,92
93214.6666666667,92
93215,92
93215.3333333333,92
93215.6666666667,93
93216,93
93216.3333333333,93
93216.6666666667,93
93217,93
93217.3333333333,93
93217.6666666667,93
93218,93
93218.3333333333,93
93218.6666666667,93
93219,93
93219.3333333333,93
93219.6666666667,93
93220,93
93220.3333333333,93
93220.6666666667,93
93221,93
93221.3333333333,93
93221.6666666667,94
93222,94
93222.3333333333,94
93222.6666666667,94
93223,94
93223.3333333333,94
93223.6666666667,94
93224,94
93224.3333333333,94
93224.6666666667,94
93225,94
93225.3333333333,94
93225.6666666667,94
93226,94
93226.3333333333,94
93226.6666666667,94
93227,94
93227.3333333333,94
93227.6666666667,94
93228,94
93228.3333333333,94
93228.6666666667,94
93229,94
93229.3333333333,94
93229.6666666667,94
93230,94
93230.3333333333,94
93230.6666666667,94
93231,94
93231.3333333333,93
93231.6666666667,93
93232,93
93232.3333333333,93
93232.6666666667,93
93233,93
93233.3333333333,93
93233.6666666667,93
93234,93
93234.3333333333,93
93234.6666666667,93
93235,93
93235.3333333333,93
93235.6666666667,93
93236,93
93236.3333333333,93
93236.6666666667,93
93237,93
93237.3333333333,92
93237.6666666667,92
93238,92
93238.3333333333,92
93238.6666666667,92
93239,92
93239.3333333333,92
93239.6666666667,92
93240,92
93240.3333333333,92
93240.6666666667,92
93241,92
93241.3333333333,92
93241.6666666667,92
93242,92
93242.3333333333,92
93242.6666666667,92
93243,92
93243.3333333333,92
93243.6666666667,92
93244,92
93244.3333333333,92
93244.6666666667,91
93245,91
93245.3333333333,91
93245.6666666667,91
93246,91
93246.3333333333,91
93246.6666666667,91
93247,91
93247.3333333333,91
93247.6666666667,91
93248,91
93248.3333333333,91
93248.6666666667,91
93249,91
93249.3333333333,92
93249.6666666667,92
93250,92
93250.3333333333,92
93250.6666666667,92
93251,92
93251.3333333333,92
93251.6666666667,92
93252,92
93252.3333333333,92
93252.6666666667,92
93253,92
93253.3333333333,92
93253.6666666667,92
93254,92
93254.3333333333,92
93254.6666666667,92
93255,92
93255.3333333333,92
93255.6666666667,92
93256,92
93256.3333333333,92
93256.6666666667,92
93257,92
93257.3333333333,92
93257.6666666667,92
93258,92
93258.3333333333,92
93258.6666666667,92
93259,92
93259.3333333333,92
93259.6666666667,92
93260,92
93260.3333333333,92
93260.6666666667,92
93261,92
93261.3333333333,92
93261.6666666667,92
93262,92
93262.3333333333,92
93262.6666666667,93
93263,93
93263.3333333333,93
93263.6666666667,93
93264,93
93264.3333333333,93
93264.6666666667,93
93265,93
93265.3333333333,93
93265.6666666667,93
93266,93
93266.3333333333,93
93266.6666666667,93
93267,93
93267.3333333333,93
93267.6666666667,93
93268,93
93268.3333333333,93
93268.6666666667,93
93269,93
93269.3333333333,93
93269.6666666667,93
93270,93
93270.3333333333,93
93270.6666666667,93
93271,93
93271.3333333333,93
93271.6666666667,93
93272,93
93272.3333333333,93
93272.6666666667,93
93273,93
93273.3333333333,93
93273.6666666667,93
93274,93
93274.3333333333,93
93274.6666666667,93
93275,93
93275.3333333333,93
93275.6666666667,93
93276,93
93276.3333333333,93
93276.6666666667,93
93277,93
93277.3333333333,93
93277.6666666667,93
93278,93
93278.3333333333,93
93278.6666666667,93
93279,93
93279.3333333333,93
93279.6666666667,93
93280,93
93280.3333333333,93
93280.6666666667,93
93281,93
93281.3333333333,93
93281.6666666667,93
93282,92
93282.3333333333,92
93282.6666666667,92
93283,92
93283.3333333333,92
93283.6666666667,92
93284,92
93284.3333333333,92
93284.6666666667,92
93285,92
93285.3333333333,92
93285.6666666667,92
93286,92
93286.3333333333,92
93286.6666666667,92
93287,92
93287.3333333333,92
93287.6666666667,92
93288,92
93288.3333333333,92
93288.6666666667,92
93289,92
93289.3333333333,92
93289.6666666667,92
93290,92
93290.3333333333,92
93290.6666666667,92
93291,92
93291.3333333333,92
93291.6666666667,92
93292,92
93292.3333333333,92
93292.6666666667,92
93293,92
93293.3333333333,92
93293.6666666667,92
93294,92
93294.3333333333,92
93294.6666666667,92
93295,92
93295.3333333333,92
93295.6666666667,92
93296,92
93296.3333333333,92
93296.6666666667,92
93297,92
93297.3333333333,92
93297.6666666667,92
93298,92
93298.3333333333,92
93298.6666666667,92
93299,92
93299.3333333333,92
93299.6666666667,92
93300,92
93300.3333333333,92
93300.6666666667,92
93301,93
93301.3333333333,93
93301.6666666667,93
93302,93
93302.3333333333,92
93302.6666666667,92
93303,92
93303.3333333333,92
93303.6666666667,92
93304,92
93304.3333333333,92
93304.6666666667,92
93305,92
93305.3333333333,92
93305.6666666667,92
93306,92
93306.3333333333,92
93306.6666666667,92
93307,92
93307.3333333333,92
93307.6666666667,92
93308,92
93308.3333333333,92
93308.6666666667,92
93309,92
93309.3333333333,92
93309.6666666667,92
93310,92
93310.3333333333,92
93310.6666666667,92
93311,92
93311.3333333333,92
93311.6666666667,92
93312,92
93312.3333333333,92
93312.6666666667,92
93313,92
93313.3333333333,92
93313.6666666667,92
93314,92
93314.3333333333,92
93314.6666666667,92
93315,92
93315.3333333333,92
93315.6666666667,92
93316,92
93316.3333333333,92
93316.6666666667,91
93317,91
93317.3333333333,91
93317.6666666667,91
93318,91
93318.3333333333,91
93318.6666666667,91
93319,91
93319.3333333333,91
93319.6666666667,91
93320,91
93320.3333333333,91
93320.6666666667,91
93321,91
93321.3333333333,91
93321.6666666667,91
93322,91
93322.3333333333,91
93322.6666666667,91
93323,91
93323.3333333333,91
93323.6666666667,91
93324,91
93324.3333333333,91
93324.6666666667,91
93325,91
93325.3333333333,91
93325.6666666667,91
93326,91
93326.3333333333,91
93326.6666666667,91
93327,91
93327.3333333333,91
93327.6666666667,91
93328,91
93328.3333333333,91
93328.6666666667,91
93329,91
93329.3333333333,91
93329.6666666667,91
93330,92
93330.3333333333,92
93330.6666666667,92
93331,92
93331.3333333333,92
93331.6666666667,92
93332,92
93332.3333333333,92
93332.6666666667,92
93333,92
93333.3333333333,92
93333.6666666667,92
93334,92
93334.3333333333,92
93334.6666666667,92
93335,92
93335.3333333333,92
93335.6666666667,92
93336,92
93336.3333333333,92
93336.6666666667,92
93337,92
93337.3333333333,92
93337.6666666667,92
93338,92
93338.3333333333,92
93338.6666666667,92
93339,92
93339.3333333333,92
93339.6666666667,92
93340,92
93340.3333333333,92
93340.6666666667,92
93341,93
93341.3333333333,93
93341.6666666667,93
93342,92
93342.3333333333,92
93342.6666666667,92
93343,92
93343.3333333333,92
93343.6666666667,92
93344,92
93344.3333333333,92
93344.6666666667,92
93345,92
93345.3333333333,92
93345.6666666667,92
93346,92
93346.3333333333,92
93346.6666666667,92
93347,92
93347.3333333333,92
93347.6666666667,92
93348,92
93348.3333333333,92
93348.6666666667,92
93349,92
93349.3333333333,92
93349.6666666667,92
93350,92
93350.3333333333,92
93350.6666666667,93
93351,93
93351.3333333333,93
93351.6666666667,93
93352,93
93352.3333333333,93
93352.6666666667,93
93353,93
93353.3333333333,93
93353.6666666667,93
93354,93
93354.3333333333,93
93354.6666666667,93
93355,93
93355.3333333333,93
93355.6666666667,93
93356,93
93356.3333333333,93
93356.6666666667,93
93357,93
93357.3333333333,93
93357.6666666667,94
93358,94
93358.3333333333,94
93358.6666666667,94
93359,94
93359.3333333333,94
93359.6666666667,94
93360,94
93360.3333333333,94
93360.6666666667,94
93361,94
93361.3333333333,94
93361.6666666667,94
93362,94
93362.3333333333,94
93362.6666666667,93
93363,93
93363.3333333333,93
93363.6666666667,93
93364,93
93364.3333333333,93
93364.6666666667,93
93365,93
93365.3333333333,93
93365.6666666667,93
93366,93
93366.3333333333,93
93366.6666666667,93
93367,93
93367.3333333333,93
93367.6666666667,93
93368,93
93368.3333333333,93
93368.6666666667,93
93369,93
93369.3333333333,93
93369.6666666667,93
93370,93
93370.3333333333,93
93370.6666666667,93
93371,93
93371.3333333333,93
93371.6666666667,93
93372,93
93372.3333333333,93
93372.6666666667,93
93373,93
93373.3333333333,92
93373.6666666667,92
93374,92
93374.3333333333,92
93374.6666666667,92
93375,92
93375.3333333333,92
93375.6666666667,92
93376,92
93376.3333333333,92
93376.6666666667,92
93377,92
93377.3333333333,92
93377.6666666667,92
93378,92
93378.3333333333,92
93378.6666666667,92
93379,92
93379.3333333333,92
93379.6666666667,92
93380,92
93380.3333333333,92
93380.6666666667,92
93381,92
93381.3333333333,92
93381.6666666667,92
93382,92
93382.3333333333,92
93382.6666666667,92
93383,92
93383.3333333333,92
93383.6666666667,92
93384,92
93384.3333333333,92
93384.6666666667,92
93385,92
93385.3333333333,92
93385.6666666667,92
93386,92
93386.3333333333,92
93386.6666666667,92
93387,92
93387.3333333333,92
93387.6666666667,92
93388,92
93388.3333333333,92
93388.6666666667,92
93389,92
93389.3333333333,92
93389.6666666667,92
93390,92
93390.3333333333,92
93390.6666666667,92
93391,92
93391.3333333333,92
93391.6666666667,92
93392,92
93392.3333333333,92
93392.6666666667,92
93393,92
93393.3333333333,92
93393.6666666667,92
93394,92
93394.3333333333,92
93394.6666666667,92
93395,92
93395.3333333333,92
93395.6666666667,92
93396,92
93396.3333333333,92
93396.6666666667,92
93397,92
93397.3333333333,92
93397.6666666667,93
93398,93
93398.3333333333,93
93398.6666666667,93
93399,93
93399.3333333333,93
93399.6666666667,93
93400,93
93400.3333333333,93
93400.6666666667,93
93401,93
93401.3333333333,93
93401.6666666667,93
93402,93
93402.3333333333,93
93402.6666666667,93
93403,93
93403.3333333333,93
93403.6666666667,93
93404,93
93404.3333333333,93
93404.6666666667,93
93405,93
93405.3333333333,93
93405.6666666667,93
93406,93
93406.3333333333,93
93406.6666666667,93
93407,93
93407.3333333333,93
93407.6666666667,93
93408,93
93408.3333333333,93
93408.6666666667,93
93409,93
93409.3333333333,93
93409.6666666667,93
93410,93
93410.3333333333,93
93410.6666666667,93
93411,93
93411.3333333333,93
93411.6666666667,93
93412,93
93412.3333333333,93
93412.6666666667,93
93413,93
93413.3333333333,93
93413.6666666667,93
93414,93
93414.3333333333,93
93414.6666666667,93
93415,93
93415.3333333333,93
93415.6666666667,92
93416,92
93416.3333333333,92
93416.6666666667,92
93417,92
93417.3333333333,92
93417.6666666667,92
93418,92
93418.3333333333,92
93418.6666666667,92
93419,92
93419.3333333333,92
93419.6666666667,92
93420,92
93420.3333333333,92
93420.6666666667,92
93421,92
93421.3333333333,92
93421.6666666667,92
93422,92
93422.3333333333,92
93422.6666666667,92
93423,92
93423.3333333333,92
93423.6666666667,92
93424,92
93424.3333333333,92
93424.6666666667,92
93425,92
93425.3333333333,92
93425.6666666667,92
93426,92
93426.3333333333,92
93426.6666666667,92
93427,92
93427.3333333333,92
93427.6666666667,92
93428,92
93428.3333333333,92
93428.6666666667,92
93429,92
93429.3333333333,92
93429.6666666667,92
93430,92
93430.3333333333,92
93430.6666666667,92
93431,92
93431.3333333333,92
93431.6666666667,92
93432,92
93432.3333333333,92
93432.6666666667,92
93433,92
93433.3333333333,92
93433.6666666667,92
93434,92
93434.3333333333,92
93434.6666666667,92
93435,92
93435.3333333333,92
93435.6666666667,92
93436,92
93436.3333333333,92
93436.6666666667,92
93437,92
93437.3333333333,92
93437.6666666667,92
93438,92
93438.3333333333,92
93438.6666666667,92
93439,92
93439.3333333333,92
93439.6666666667,92
93440,92
93440.3333333333,92
93440.6666666667,92
93441,92
93441.3333333333,92
93441.6666666667,92
93442,92
93442.3333333333,92
93442.6666666667,92
93443,92
93443.3333333333,92
93443.6666666667,92
93444,92
93444.3333333333,92
93444.6666666667,93
93445,93
93445.3333333333,93
93445.6666666667,93
93446,93
93446.3333333333,93
93446.6666666667,93
93447,93
93447.3333333333,93
93447.6666666667,93
93448,93
93448.3333333333,93
93448.6666666667,93
93449,93
93449.3333333333,93
93449.6666666667,93
93450,93
93450.3333333333,93
93450.6666666667,94
93451,94
93451.3333333333,94
93451.6666666667,94
93452,94
93452.3333333333,94
93452.6666666667,94
93453,94
93453.3333333333,94
93453.6666666667,94
93454,94
93454.3333333333,94
93454.6666666667,94
93455,94
93455.3333333333,94
93455.6666666667,94
93456,94
93456.3333333333,94
93456.6666666667,93
93457,93
93457.3333333333,93
93457.6666666667,93
93458,93
93458.3333333333,93
93458.6666666667,93
93459,93
93459.3333333333,93
93459.6666666667,93
93460,93
93460.3333333333,93
93460.6666666667,93
93461,93
93461.3333333333,93
93461.6666666667,93
93462,93
93462.3333333333,93
93462.6666666667,93
93463,93
93463.3333333333,93
93463.6666666667,93
93464,93
93464.3333333333,93
93464.6666666667,93
93465,92
93465.3333333333,92
93465.6666666667,92
93466,92
93466.3333333333,92
93466.6666666667,92
93467,92
93467.3333333333,92
93467.6666666667,92
93468,92
93468.3333333333,92
93468.6666666667,92
93469,92
93469.3333333333,92
93469.6666666667,92
93470,92
93470.3333333333,92
93470.6666666667,92
93471,92
93471.3333333333,92
93471.6666666667,92
93472,92
93472.3333333333,92
93472.6666666667,92
93473,92
93473.3333333333,92
93473.6666666667,92
93474,92
93474.3333333333,92
93474.6666666667,92
